Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
30,Unexpectedly short,The duties were easy at this company as I was trained to maintain the daily buffets for the office of Netflix This included setup refill and break down I eventually became the supervisor to run them at a new tech company downtown All of the employees that I served in the office complimented me and stated that everything was turning out great This is why I was shocked when the Wolfgang Puck director let me go stating that I wasnt being enough of a supervisor It also didnt make any sense considering that I was the only person on the floor running the entire buffet so there was no one else to supervise aside from myself Meanwhile everyone that was on the floor of the office that I served had nothing but positive feedback,nan,nan,Front of House Supervisor,Former Employee,Los Angeles CA,March 13 2019
50,Productive workplace,Great workplace for an amazing award winning show I cant wait for the next season The actors are incredibly nice and the crew is really productive to work with,nan,nan,Set Production Assistant,Current Employee,Brooklyn NY,March 12 2019
50,Great company terrible work,Wirking for Netflix covered both ends if the spectrum On the plus side the benefits and company itself were great Flexibility values inexpensive insurance no dress code etc The cons though were mainly centered around the actual phone calls Netflix customers that call in are technologically challenged abrasive close minded racist and occasionally abusive Which of course can be said about most customer calls but the repetitiveness slowly grinds down your will to live until the thought of having to come in to work makes you sick But you dont want to leave because it such a high paying job so you try to move upanything to get away from the poisonous calls only to be shut down again and again on the premise of having new feedback for next time It doesnt matter if youve done the job again and again in preparation moving up is nearly impossible,nan,nan,Customer Service Representative,Former Employee,Salt Lake City UT,March 6 2019
50,great place to work,Entertainment like friendship is a fundamental human need it changes how we feel and gives us common ground Netflix is better entertainment at lower cost and greater scale than the world has ever seen We want to entertain everyone and make the world smile This document is about our unusual employee culture Like all great companies we strive to hire the best and we value integrity excellence respect inclusivity and collaboration What is special about Netflix though is how much we encourage independent decisionmaking by employees share information openly broadly and deliberately are extraordinarily candid with each other keep only our highly effective people avoid rules Our core philosophy is people over process More specifically we have great people working together as a dream team With this approach we are a more flexible fun stimulating creative collaborative and successful organization,nan,nan,Program Manager,Former Employee,Los Gatos CA,February 25 2019
50,Greta place,Everyday the Netflix company bought us breakfast and lunch the best thing is that target had two big amazing kitchen that provided all kind of snacks and drinks It was a very enjoyable place to work,nan,nan,PorterMaintenance,Former Employee,Los Angeles CA,February 21 2019
50,Awesome place to work dvd division,worked there for 16 years I worked there when it first got started worked my way up from a regular operator to becoming a manager Loved this company great with their employees,nan,nan,OPERATIONS ASSISTANT MANAGER,Former Employee,Fremont CA,February 18 2019
30,Used to be great eroding culture,I joined Netflix 3 years ago right before COVID I enjoyed working thereculture was great the best colleagues and worked on really hard challenging but fulfilling projects Sadly with the rising competition and immense growth the culture of the company has shifted extensively HR does little to address issues with regards to compensation and performance Marketing org is a mess with 3 CMO changes during my tenure,nan,nan,Asset Operations,Former Employee,Singapore,March 22 2023
10,The position you are applying for is the one I was fired from because I didnt drink the Koolaid,They fired me on the last week of training six weeks into a multicollegesemesterlength by hour course because I didnt fit within company culture There was no warning no coaching or feedback No suggestions or working with me Just gone When I asked why they gave me vague things about not being a good fit and not contributing to the culture they want They were absolutely cold and unfeeling Threatened to have me removed from the building despite me showing no signs of agitation or desire to make a scene I am completely shocked and have NO idea why they fired me I was doing awesome and working great within my training group I needed this job so badly Im now looking at possible homelessness and losing my car THEY DO NOT CARE Dont work here,nan,nan,Technical Research Analyst,Former Employee,North Salt Lake UT,February 15 2019
30,nan,Great and ambitious company to work for Everyone is smart and wanting to do well in their position Everything you read online about the culture of fear is true and there are definitely politics that are played,nan,nan,Business Manager,Former Employee,Hollywood CA,February 14 2019
50,Netflix was amazing,Netflix took great care of their employees and provided a great workplace Nice campus great peers and people that you get to work with great customers and not too difficult of calls to take,nan,nan,CSR1,Former Employee,Salt Lake City UT,February 5 2019
40,Productive educational fun,Netflix is great I am a independent contractor therefore when there are certain movies they call me to work for that period of time When they are on hiatus that is challenging A typical day is call time lunch and dinner which they provide,nan,nan,Security Guard,Current Employee,Los Angeles CA,January 28 2019
50,Great friendships and feeling of inclusivity,The coworkers and managers were definitely a highlight of working there The thrill of knowing you helped someone with no prior knowledge of anything tech or helped someone have alittle joy in their life during personal crisis was what made the past two years worth it I also gained knowledge on how to guide and empathize more efficiently,nan,nan,CSR,Current Employee,Tampa FL,January 25 2019
40,Good grown,Being a legal professional love to work with such growing wonderful organisation I may not fullfil the criteria of their requirements But really love to be part of this org,nan,nan,Legal Associate,Former Employee,Mumbai Maharashtra,January 24 2019
40,very fun workplace,I loved that we did different games during calls to show our work and speed They were very good with advance scheduling and offered tons of overtime during the holiday seasons,nan,nan,Customer Service Representative,Former Employee,Farmington Hills MI,January 22 2019
50,I loved it when working,the problem with working on set for a tv show is that as an actor unless you are the lead theres an excellent chance you dont work all the time This kind of instability is common in the acting profession and a reason why many actors like myself have other gigs we do when not being used on set I absolutely loved working on the show but it was cancelled after a recent acquisition by Disney and now im looking for a more stable working environment,nan,nan,Actor,Former Employee,NYC NY,January 22 2019
40,Good,Good experience overall enjoyed keeping up with hood movies while at work and helping customers process payments as well as troubleshooting their devices,nan,nan,Account Specialist,Former Employee,Farmington Hills MI,January 17 2019
40,Good place to work,Worked at this company for many years allowing me to grow Great people to work with Small group of employees but overall great company culture Management was great,nan,nan,LEAD QC INSPECTOR LINE OPERATOR,Former Employee,Bordentown NJ,January 9 2019
10,Horrible place to work,Netflix was a horrible place to work You had to bid for your schedule like at an auction and the schedules were horrible as well The management was horrible Everything about it was horrible and I would never recommend anyone to work there,nan,nan,Technical Support Analyst Customer Service Rep,Former Employee,Farmington Hills MI,January 5 2019
40,Good Professional extras work,I worked as an extra for a new TV show I was hoping that they would pay a little better didnt cover distance traveled at all but the environment was professional Good communication across the board Really enjoyed it,nan,nan,Extra,Former Employee,Portland OR,January 4 2019
40,Too out of date,I was at Netflix years ago and review is too out of date to be useful The company changes very quickly and is fastpaced It was an enjoyable job but people especially managers seemed expendable and got fired easily,nan,nan,Customer Service Representative,Former Employee,Portland OR,January 1 2019
50,Great,Wish I were still working there today CSR1 position can be demanding but offers the most job security and they train you to do it all Management seems to be constantly changing but doesnt really affect you doing your job receiving a paycheck and going home or overtime,nan,nan,Customer Service Representative,Former Employee,Dallas TX,December 21 2018
10,Productive,the work is fine but they pay very little for the clean and there are not so many venues or days paid for the holidays and is removed from where I live and there is no transport to San Jose is far away,nan,nan,Janitor,Former Employee,San Jose CA,December 20 2018
20,Was Good Until Oct 2018,Netflix CS was an awesome company to work for but that changed in October when they said 247 inTouch was taking over Things started to change People and managers were stating they were leaving in December They coach to behaviors that is cool but having no paperwork of coachings or warnings is unfair They will let you go with little to go on With no official paperwork signed with what warnings were given it’s just a bunch of he said she said stuff,nan,nan,Customer Service Representative,Former Employee,Salt Lake City UT,December 20 2018
40,I rewrote the standards for the Netflix Ux,I tried it and noticed it was subnormal 90 quality so I gave 3 technicians advice to redesign it 2 Technicians said they would report it to their manager one said nothing,nan,nan,Volunteered,Former Employee,Online,December 10 2018
50,Day in a life of a Netflix worker,Day to day we had to take incoming calls and help troubleshoot problems of callers A great smooth child work vibe to some of the stress of our shoulders from certain callers,nan,nan,Customer Service Representative,Former Employee,Farmington MI,December 9 2018
50,Great place to work,Great culture not only on paper Amazing colleagues from all over the world,nan,nan,Team Lead Customer Service,Current Employee,Amsterdam,December 6 2018
10,This Job is honestly the worst,Well a typical day at Netflix Just answering call after call Mostly old people that cant figure out Netflix or understand that their internet is not working or too slow for Netflix to work correctly Cant just tell them its not us Netflix works fine its just like an app If it works on your phone or for your neighbor then Netflix is working Your internet isnt So pretty much what will happen is you will get yelled at and blamed and cussed out because people are so dumb Working at Netflix itself is fine but that wont happen anymore because they sold the company to 247 wanna be teleperformance No benefits and insurance will be insane Good luck if you apply,nan,nan,Customer service,Former Employee,Salt Lake City UT,December 5 2018
30,Used to be great eroding culture,I joined Netflix 3 years ago right before COVID I enjoyed working thereculture was great the best colleagues and worked on really hard challenging but fulfilling projects Sadly with the rising competition and immense growth the culture of the company has shifted extensively HR does little to address issues with regards to compensation and performance Marketing org is a mess with 3 CMO changes during my tenure,nan,nan,Asset Operations,Former Employee,Singapore,March 22 2023
40,OK job,This was not a hard job as long as you could keep up with the required amount of boxes to be done In the morning you go through all the returned DVDs inspect them and put them in a box for processing sounds easy but you cant be slow about it and same goes for after lunch when you have to repack DVDs for shipping,nan,nan,Production Worker,Former Employee,Oaks PA,November 20 2018
50,good,good culture of work benefits salary very nice team of workers,nan,nan,Bilingual customer service represenrative,Current Employee,Amsterdam,November 15 2018
50,Fun place and get to know a lot of people,I was only an extra on a show on Netflix Either way would recommend It was great they fed you costumed you and paid very well They do there best to make sure everyone is doing something As well as are okay and well fed,nan,nan,Background role,Former Employee,Rio Rancho NM,November 10 2018
30,Awful hours,Tuesday Thursday Friday and Saturday I had to work 5am till about 2pm every Wednesday except the one in the middle of the month I had to be there at 330am and work until about 2pm and the Wednesday in the middle of each month I had to be there at 230am and work until about 2pm,nan,nan,InspectingProductionAssemblyPackaging,Former Employee,Fletcher NC,November 9 2018
30,Decent workplace great team,Had a good time and learned a lot but i faced many obstacles when it came to workflow the managers were incompetent best thing was the team i worked with and being in the writers room,nan,nan,Staff Writer,Former Employee,Amman Jordan,November 9 2018
20,Good pay bad environment,The pay is very good however the work environment is very stressful and strict,nan,nan,Customer Service Representative,Former Employee,Salt Lake City UT,November 7 2018
50,It was Great,It was a Great Place to work for Sad to see it go Hardest part is no longer working for them Employees have became family that I still hold relationships with till this day,nan,nan,Customer Service Rep,Former Employee,Farmington Hills MI,November 6 2018
30,Fun and different type of culture,This job was definitely one that stands out from the rest You dont have to dress up or get ready you just have to be awesome and deliver excellent customer service,nan,nan,Customer Care Specialist,Former Employee,Salt Lake City UT,November 2 2018
40,break room was wellequipped,pay was typical for the type of work metrics were closely watched and attendance and adherence were very important due to the nature of the work lots of great people,nan,nan,Customer Service Representative,Former Employee,Hillsboro OR,October 31 2018
30,It was me,It took a little while to admit this but it wasnt a good job fit for me Initially great company to work for Heard from some that still worth there that they are being switched to a third party teleperformance which is a horrible company,nan,nan,Customer Service Representative,Former Employee,Salt Lake City UT,October 31 2018
50,Great company to work for with room for growth,I worked on Atypical for Netflix and had a very great experience interacting with them As a new media company there is room for growth within the company,nan,nan,Post Production Supervisor,Former Employee,Santa Clarita CA,October 30 2018
50,great job to have,people are very kind and understanding there is a lot of creative space in the workplace most enjoyable part of the job was that the staff is very supportive and dont hesitate to help out,nan,nan,Drone Camera Operator,Former Employee,Parry Sound ON,October 23 2018
40,A great place to work for great work flow and challenging,I loved working for Netflix It was the most demanding company I worked for The company strives on work ethic and rewards people accordingly There are a lot of great opportunities within the company for advancement Unfortunately my facility closed and I was unable to move to be relocated,nan,nan,Operations Supervisor II,Former Employee,Melville NY,October 20 2018
50,Productive and wonderful workplace,Directors Assistant to Shawn Levy Worked closely with Mr Levy throughout his preproduction process for his episodes drafting lettersemails various responsibilities on a daily basis on and off set shot listing managing meetings leasing between the director and other departments coordinating publicity and managing money I enjoyed every moment of working at Stranger Things and have missed it since moving,nan,nan,Assistant to SHAWN LEVY,Former Employee,Atlanta GA,October 16 2018
50,Fun Place,Netflix had the most fun culture of any job I have worked at and if you get in with the right people you can advance pretty quickly the downside was the politics If you were not in with the management you will work the same position for years and never see advancement no matter how good you are,nan,nan,Netflix Customer Support,Former Employee,Clearwater FL,October 11 2018
40,A fun place to work The break lounge had gaming systems and tables too,It was a great place to work The customers were awesome as well as the staff I loved it And its super easy to get to Definitely a good career path,nan,nan,Customer Support Representative,Former Employee,Salt Lake City UT,October 8 2018
30,Great Pay Drink the Kool Aid or Else,Netflix can be great but they get to the point they know their pay is so good they own your soul They preach great values and sometimes the kool aid is oh so sweet The job is draining supervisors dont really care scheduling wise they own you and while the benefits are inexpensive the actual medications and visits are not if they are covered after all the appeals to the insurers Dont stay too long its not sustainable,nan,nan,Technical Research Analyst,Former Employee,Salt Lake City UT,September 29 2018
40,Great place to work,Netflux is a great place to work and the pay is outstanding for the type of work The only issues i had was every 3 months they hold a shift bid If you numbers are on the lower end then you were not eligible for the shift that you would like If your top of the food chain you can have the best shift The hours are always changing I started to work over nights and then they got rid of it 6 weeks later then they brought it back a month after that I went from early morning to over nights to evenings I couldnt handle the constant shift changing,nan,nan,Customer Service Representative,Former Employee,Clearwater FL,September 26 2018
40,Time,There was a lot of good things working for the company but it did not promote a healthy work atmosphere There is no follow up to losing your job when it happens it happens despite having a valid reason or not,nan,nan,Teir 3,Former Employee,Salt Lake City UT,September 20 2018
30,Great place to work,Very hectic and fast pacedMore IT than customer service Lots of trouble shooting Custimers are umpatient and can be very rude but work through it Lots of swag,nan,nan,CUSTOMER SERVICE REP,Former Employee,Farmington Hills MI,September 15 2018
30,Used to be great eroding culture,I joined Netflix 3 years ago right before COVID I enjoyed working thereculture was great the best colleagues and worked on really hard challenging but fulfilling projects Sadly with the rising competition and immense growth the culture of the company has shifted extensively HR does little to address issues with regards to compensation and performance Marketing org is a mess with 3 CMO changes during my tenure,nan,nan,Asset Operations,Former Employee,Singapore,March 22 2023
40,ok job,I just know i did my job and was treated pretty fairly within the job THe job was pretty easy and and good comfortable office setting with the ability to get the job done,nan,nan,Customer Support,Former Employee,Farmington Hills MI,September 12 2018
30,business above all,Its business above everything when talking about this company Although the overall operation is easy the management aspect of the company got some work to do,nan,nan,Operations Supervisor,Former Employee,Tempe AZ,September 9 2018
50,Life at Netflix,A typical day at Netflix would usually begin at 245 AM and in most cases around 930AM no later than 1030 AM We would start running SAT which stands for scan again tomorrow then as the SAT would run through the sorter sorting out which movies was to be stuffed into the red envelopes and shipped to our customers After that myself and another associate would then go to the braunways and run those machines to ready the movies for shipping We would then label the envelopes to be shipped I learned how to use a pallet jack learned some inventory and how to run all machines associated with shipping and receiving at Netflix Management was always opened to new ideas or a different way to do the work that may have made it more efficient I learned how to run automated machinery realized there was no need to be uncomfortable with them The hardest part of the job was having to relabel thousands of DVD sleeves the most enjoyable was the coworkers we all worked well and was as one in a team unit,nan,nan,Quality Control Inspector,Former Employee,Humble TX,September 5 2018
50,great,this job was 1 of my favorites we had different times of the day where we would get to spin the winning wheel and win stuff we were always acknowledged for our achievements,nan,nan,Call Center Customer Service Sept,Former Employee,Las Vegas NV,September 2 2018
50,Such a positive work environment with TVs EVERYWHERE,I definitely recommend this job I wish I didn’t have to relocate I really miss working for Netflix The benefits were amazing and the environment was so positive,nan,nan,Customer Support Representative,Former Employee,Salt Lake City UT,August 26 2018
50,I loved being at work,Work began for me at 400 am and concluded at around 1000am or 1100am Management was excellent It was hard to leave this job but they invented a machine to replace us all,nan,nan,Disc Inspector Sorter Operator Driver,Former Employee,Albuquerque NM,August 13 2018
50,yes,It was all around a great working environment I cant complain about anything because I felt supported and my superiors promoted me in my duties and helped me really understand my position,nan,nan,CHAT EMAIL SPECIALIST,Former Employee,Salt Lake City UT,August 12 2018
50,very fun place to work,It was a very fun experience The people were super helpful and they push you to want to do more and do better I wish it wasnt so short I would do it again in a heartbeat I had a blast,nan,nan,Production Assistant,Former Employee,New York NY,August 9 2018
50,Cool job,I enjoyed the relaxed work atmosphere and the onsite activities I also enjoyed working on some of the holidays as the events were catered We also got to enjoy free netflix while being employed with the company,nan,nan,Customer Service Representative,Former Employee,Farmington Hills MI 48331,August 8 2018
50,Fun Place to Work and great environment and training,Loved my first call center job and everyone was very open and knowledgeable on how to make customers feel incredible about the passion of movies It was a great place to learn,nan,nan,Customer Service Advocate Minacs,Former Employee,Farmington Hills MI,August 7 2018
40,its Netflix,The Job itself is easy but living the culture and life that a call center creates can be exhausting very social circles makes it either very easy or difficult to get promoted,nan,nan,Customer service qgent,Former Employee,Salt Lake City UT,August 5 2018
50,great jod,this was the best job ever Hate they had to leave Memphis I learn to drive truck with this job This job was flexible with my every day life I had the best team did not have any complaints We inspect order and process the thru machine,nan,nan,SUPERVISIOR DRIVER,Former Employee,Memphis TN,July 31 2018
50,Its great,You want to work there The people are great the culture is great I had to leave due to some family issues and needing to relocate but I would have stayed if possible,nan,nan,CSR • Transition CSR2,Former Employee,SLC UT,July 30 2018
20,Stressfull,Stressful place to work huge lack of advancement opportunities People are often promoted from withing via nepotism No real work to life balance in this particular role,nan,nan,Technical Support Representative,Former Employee,Salt Lake City UT,July 23 2018
50,Great place and culture,Loved it the pay was more than fair the pto and sick days were abundant and it was set up for success I just couldn’t work anymore because of a family illness,nan,nan,Customer Service Representative,Former Employee,Salt Lake City UT,July 17 2018
50,Netflix is a great entertainment company providing customers nearly instant delivery of their services,Netflix provides as close to instant gratification for its customers as possible Howeverthe physical delivery of disks is entirely dependent on postal services and if these change HUB servicing locations can change This means positions in these HUBs are not as longterm secure as most people would like,nan,nan,MidLevel Hub Associate,Former Employee,Harrisburg PA,July 13 2018
40,no review,nothing to review since this wasnt my most recent job I left this job since 2012 I did like the free unlimited streaming and dvd rentals plan they had,nan,nan,Mailer Machine Operator,Former Employee,Santa Ana CA,July 9 2018
30,Good Pay and Chance to Grow Skills,DVDcom is a good place to work They have a long history of being the original part of Netflix before streaming There is a lot of pride in that legacy and there is a lot of care in trying to make sure the customers still get the highest quality delivery of disks and service There is a lot of chance to acquire extra skills and you are pushed to take on extra roles as the business downsizes The pay is very high overall and people work hard there There is also free lunches and a nice break room and game room during breaks It served me well working for DVDcom,nan,nan,Network Operation Center Engineer,Former Employee,Fremont CA,July 6 2018
50,fast paced,did movie inspections each of us had our own station clean place considerate management days go fast in fast paced work environment could watch movies during breaks and lunch weekly awards for employees,nan,nan,QC ASSOCIATE,Former Employee,Tempe AZ,July 3 2018
40,Great place to learn how to carry out ur task,Netflix was a fun place to work at first but one of my senior supervisor wasnt fun to work with at times but you its your job to get sum done so basically thats wat I did get to work make sure I get whatever task was assign to me done,nan,nan,Machine OperatorMaterial Handler lead,Former Employee,Bloomfield CT,July 2 2018
30,Used to be great eroding culture,I joined Netflix 3 years ago right before COVID I enjoyed working thereculture was great the best colleagues and worked on really hard challenging but fulfilling projects Sadly with the rising competition and immense growth the culture of the company has shifted extensively HR does little to address issues with regards to compensation and performance Marketing org is a mess with 3 CMO changes during my tenure,nan,nan,Asset Operations,Former Employee,Singapore,March 22 2023
50,Driven,Working for Netflix was an amazing experience for me in developing my skills for the next level They really promoted growth and development within its teams,nan,nan,Operations Manager,Former Employee,Phoenix AZ,June 11 2018
40,Na,I was only a freelance consultant for a production documentary project for Netflix However all interaction I had was positive and taught me different skills,nan,nan,Freelance Consultant Archival Producer,Former Employee,Santa Monica CA,June 8 2018
40,The Netflix Call Center was a 100 customer service oriented job,If you were patient and passionate about helping customers than you couldnt fail at this call center The calls were 100 that there was an error with the service that the customers needed assistance with The call centers job was to help the customers either correct the error or identify who wold be best to assist,nan,nan,Supervisor,Former Employee,Beaverton OR,June 5 2018
50,Literal Sunshine and Rainbows,Okay this is literally one of the best jobs you will ever have The work load is easy the employees are incredibly nice and there are so many perks Theyre always throwing parties they have a gym it has its own legitimate café and store Its wonderful,nan,nan,Customer Service Representative,Former Employee,Salt Lake City UT,May 30 2018
10,Fun place to work,Minacs Netflix is no longer a job that is available Very fast paced always fun activities Food pot lucks Supervisors were really nice and understanding,nan,nan,Customer Service Representative,Former Employee,Farmington Hills MI,May 29 2018
10,horrible culture hypocrites everywhere,a lot of fake people employees do not follow companies own standards unfortunately poor poor management good benefits and a well decorated office but again lack of professionalism from the inside out,nan,nan,Executive Assistant,Former Employee,Los Angeles CA,May 24 2018
30,An innovative company with high rates of burn out,Its an entertainment company Its a technology company Its both which leads to great things and terrible things They pay well and have a compelling product,nan,nan,Marketing Consultant Netflix Originals,Former Employee,Beverly Hills CA,May 23 2018
30,CSR position was easier than I thought,8 hour work day with Mondays as the busiest Majority of the management are good people to work for The culture was family oriented until the CSR cutbacks became real,nan,nan,Customer Service Representative I,Former Employee,Fremont CA,May 21 2018
30,Autonomy and Freedom,On the one hand you are in a culture that offers a great deal of autonomy and freedom In some aspects this is a fantastic benefit and allow for individual thinking and action planning On the other hand it is very difficult to organize and drive toward organizational consistency,nan,nan,Supervisor,Current Employee,Salt Lake City UT,May 13 2018
40,Fun social environment,Typically we would arrive very early and stay very late The amount of time spent on set would very according to how well the shooting was going The management was very kind and understanding of any needs from people and would adapt on the fly The workplace culture was fast paced and relaxed at the same time Wherever you were there is a fun conversation to be had with people The long hours can get tedious however it isnt the worst thing in the world,nan,nan,Netflix Extra,Former Employee,Oregon City OR,May 11 2018
40,Produtiv and a fun place for work,was a nice experience enjoyed a lot them culture after worked hours all the enviroment was very clearly and within good places for rest between shifts,nan,nan,Call Centre Operator,Former Employee,Portugal,May 8 2018
50,Great place to work,Netflix is an amazing place to work They care about their employees The pay is fair and they offer an amazing benefits package You also get ample PTO and emergency time,nan,nan,Customer Service Representative,Current Employee,Salt Lake City UT,May 6 2018
50,Good Times,I have enjoyed working for Netflix very much however my role was not very creative which is the reason I did not wish to continue on that path I did learn a lot during my time there and have no regrets being employed there,nan,nan,Screening Contractor,Former Employee,Hollywood CA,May 2 2018
50,Best job ever,Best management ive ever worked for Coworkers super friendly and get along with each other Hours were great as a part time i still averaged 30 weekly Would recomend to everyone,nan,nan,Machine Operator,Former Employee,Lakewood WA,April 30 2018
40,Fun workplace,Working for Netflix is extremely amazing experience The work environment is completely relaxed yet professional and The staff is amazing The company and make sure the employees are excited and energized by providing many incentives I would highly recommend this job to anyone,nan,nan,Tx Customer Service Agent,Former Employee,Dallas TX,April 23 2018
50,The Best,The chat portion of working for Netflix was amazing I helped launch the opening in DenverCo It was the best culture for a work place we didnt have a scripted and could honestly help the customer,nan,nan,Team Lead,Former Employee,Denver CO,April 11 2018
50,Fun filled and enthusiastic work environment,Netflix was an amazing place to work They always had little bonuses for us flexible work hours management was always friendly and helpful There was much opportunity for growth and managers were willing to help you excel,nan,nan,Customer Service Representative,Former Employee,Las Vegas NV,April 7 2018
50,Fun and flexible,Working for Netflix has been incredible As I was freelance I could work from home whenever I wanted and on whatever I wanted I gave me immense freedom and the perks of watching great movies and series,nan,nan,Freelance Translator,Former Employee,UK,April 6 2018
40,It has been a log time,When I worked there I like the company it was fun My managers worked with me to change my hours so I could pursue other career opportunities This was a different time before streaming so I am not sure how it is to be there now,nan,nan,ESCALATION REPRESENTATIVE,Former Employee,Sunnyvale CA,April 4 2018
10,Miserable place to work,I hate that I still subscribe to their service but theres really no other options out there I hated working there It was soul sucking You were penalized for the most mild mishap even those completely out of your control,nan,nan,Customer Service Representative,Former Employee,Hillsboro OR,April 3 2018
30,Used to be great eroding culture,I joined Netflix 3 years ago right before COVID I enjoyed working thereculture was great the best colleagues and worked on really hard challenging but fulfilling projects Sadly with the rising competition and immense growth the culture of the company has shifted extensively HR does little to address issues with regards to compensation and performance Marketing org is a mess with 3 CMO changes during my tenure,nan,nan,Asset Operations,Former Employee,Singapore,March 22 2023
50,Overall great experience,Overall Great experience to work for post Worked on a Docu series called Tape Confessions and worked with a great crew and office personals Great network to work for,Great learning environment,Our documentary ended,Post Office Assistant,Former Employee,Los Angeles CA,April 3 2018
10,Ridiculously sctrict about attendance toxic expectations,They literally tell you to do what is best for netflix not what is best for you your first day During training you are not allowed to call in sick They try to pride themselves on how relaxed and flexible they are but god forbid you have a health restriction that makes you miss a day of work The job is too stressful to be worth the pay,pay free snacks,stressful not accomodating,CSR,Former Employee,SLC UT,April 2 2018
30,Great People High Stress,Netflix at least at the time I was working there did a good job of hiring people who would fit into their culture and did a good job training their people That said there was a lot expected of every employee considering what they were being paid It was a call center and everything you do in the building was strictly monitored If you were 5 seconds late logging into your phone to take calls at the start of your shift or returning from a break or lunch it was noted and someone would be talking to you about it,nan,nan,Customer Service Representative,Former Employee,Hillsboro OR,April 1 2018
50,Great company,High performance culture with extremely competitive goals with an ever changing set of processes Work hard play hard is a mantra that the company lives Unlimited time off but you must perform at your position at all levels If you are not a good fit or get caught working against the core values you will be removed from the company quickly The culture is great but stressful seeing good people shown the door If you dont fit or are no longer useful you get a generous severance package They pay well and the packages are lucrative But they demand performance and collaboration with the performance They are always looking to push performance and find a better way Not afraid to try something outside of the box You are given the ability to choose your team and mold them as you want But you must perform and get results,nan,nan,Operations Manager,Former Employee,United States,April 1 2018
50,it was a cool place to work,i cant complain i may still be there if i hadnt relocated it was an alright place to work but there wasnt much room for advancement in my opinion all in all i was ok with it,nan,nan,Customer Service Representative,Former Employee,Clearwater FL,March 28 2018
50,Easy Work Place,It was the same thing most days working at Netflix but the environment was amazing Everyone here is so friendly and it was very easy to reach out I had learned so much from this job that it made me more confident about working here,nan,nan,Cust,Current Employee,Aurora CO,March 21 2018
50,Fun place to work got along great with coworkers,I think it’s a great place for anyone looking for a group and team type of job I feel like management should focus a little more on being more personal with their employees other than that it’s a great place to work and move forward,nan,nan,Customer Service Representative,Current Employee,Denver CO,March 18 2018
30,Busy call work but hostile environment,The Telus office was an amazing environment very friendly and compassionateHostile callers and poor rating system keeps workers from shining and being seen for accomplishments Method of call assistance promotes fast paced and poor assistance for callers,nan,nan,Customer Service Rep,Former Employee,Las Vegas NV,March 15 2018
30,Machine operations,Ripping open mail and inspecting DVDs and cleaning and sorting out DVDs at 650 per hour to get hired Now they have machines to inspect DVDs Machine operation is a must,nan,nan,Disc inspector,Former Employee,Bloomfield CT,March 13 2018
40,Fun fast paced laidback,Netflix customer service is by far one of the most laidback places to be employed Not only can you look forward to practically unlimited overtime but the hours are extremely flexible as well,nan,nan,Call Center Inbound Representative,Former Employee,frisco tx,March 12 2018
30,Constantly changeing envrironment with no job security,Netflix was a constantly changing and unstable work environment Poor decisions made by the CEO unfortunately led to a drastic reduction in work force,nan,nan,Operations Supervisor 2,Former Employee,Grove City OH,March 9 2018
30,Great company not so good job,Overall was a decent place to work Long days of getting yelled at on the phones but other than that pretty relaxing Can bring puzzles to work and build them but very limited to what else you can do on the job Easy money but you will come home mentally fried from talking all day Management is good and the coaching help you refine yourself to be a better agent along the way but very much a carrot on the stick when it comes to promotions and advancement,nan,nan,Customer Service Rep,Current Employee,Salt Lake City UT,March 6 2018
50,free breakfast and lunch pool table and ping pong table in break room,Great place to work great benefits competitive pay great atmosphere ability to use judgement on calls very supportive management,nan,nan,Customer Service Representative,Current Employee,Fremont CA,March 5 2018
40,Read the culture statement,Read the culture statement on their website It is accurate You are part of a team and not a family If you are looking for a family then this is not your place Be prepared to continually prove yourself,nan,nan,Senior Software Engineer Movie Metadata Team,Former Employee,Los Gatos CA,March 1 2018
30,extremely fast paced,Netflix started out as a bad job The hub was just growing we worked 15hr days and since we could only work 40hrs most of us would waste time going in for one hr to make up the time,nan,nan,Productions Machine OperatorTechnician Tier II,Former Employee,Bloomfield CT,February 28 2018
50,Absolutely Incredible Place to Work,This place was the Best Job Ive ever had I miss this place everyday I dont work there I was always making new friends learning something new and saw a Employer who cared about EVERYTHING involved with being a successful Company They are a cut above the rest they have made every single job Ive had since feel like a waste of my time I really would recommend them to ANYONE and EVERYONE,nan,nan,Customer Service Representative,Former Employee,Salt Lake City UT,February 27 2018
30,nothing,it was a slow quiet environment unless we had a big order to fill out for the disk to go out then it would have to be a fast paste work you learn about disk what to look for how to scan them,nan,nan,inventory shipping receiving,Former Employee,Santa Clara CA,February 24 2018
50,Very fast paced environment,Hard work and long hours Netflix was a high producing company and only kept the best of the best meaning they treated there employees as contractors so output was required to keep working there and to keep your job Its a fun environment if your able to keep up but just keep that in mind the Netflix culture is not for everyone looking for a stable salary and job in a non competitive job environment,nan,nan,Senior Network Architect,Former Employee,Colorado Springs CO,February 24 2018
40,This Company Lives to Provide for their Workforce,NetflixCS is an AllStar when it comes to employee benefits Extremely flexible with schedules as long as it is not detrimental to the business Pays half of health insurance premiums Drawbacks are many of the benefitsservices available to the staff are limited to daytime hours so mostly unavailable to overnight staff Shift differential poorly compensates the loss of these benefitsservices,nan,nan,Workforce Management RealTime Analyst,Former Employee,Salt Lake City UT,February 17 2018
